Unnamed: 0,tgt_smi,origin_label,sub_change,src_smi,origin_pred_ESOL,opt_pred_ESOL,origin_pred_Mutagenicity,opt_pred_Mutagenicity,task_name,mode,origin_pred_lipop,opt_pred_lipop,origin_pred_BBBP,opt_pred_BBBP,cano_src_smi,cano_tgt_smi,group
2856,O=C(c1ccccc1)[O:1][O:1][C:1](=[O:1])[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,0,*[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1->*CC(N)=O,[NH2:0][C:0](=[O:0])[CH2:0][CH2:0][CH2:0][O:1][O:1][C:1](=[O:1])[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,,,0.3062569499015808,0.6195715665817261,Mutagenicity lipop,higher,3.3211441040039062,0.8663769960403442,,,NC(=O)CCCOOC(=O)c1ccccc1,O=C(OOC(=O)c1ccccc1)c1ccccc1,test
2862,O[c:1]1[cH:1][cH:1][c:1](Cl)[cH:1][c:1]1[CH3:1],0,*[OH:1]->*C(=O)O,[O:0]=[C:0]([OH:0])[c:1]1[cH:1][cH:1][c:1]([N:0]([OH:0])[OH:0])[cH:1][c:1]1[CH3:1],,,0.0849967449903488,0.7431759238243103,Mutagenicity lipop,higher,2.6194987297058105,-0.8566139340400696,,,Cc1cc(N(O)O)ccc1C(=O)O,Cc1cc(Cl)ccc1O,test
2864,C[c:1]1[cH:1][c:1](Cl)[cH:1][cH:1][c:1]1[OH:1],0,*[CH3:1]->*O,[NH2:0][c:1]1[cH:1][cH:1][c:1]([OH:1])[c:1]([OH:0])[cH:1]1,,,0.0849967449903488,0.7952691316604614,Mutagenicity lipop,higher,2.6194987297058105,0.5089298486709595,,,Nc1ccc(O)c(O)c1,Cc1cc(Cl)ccc1O,test
2874,CC(C)[C@H:1]1[CH2:1][CH2:1][C@H:1](C)[CH2:1][C@@H:1]1[OH:1],0,*[CH:1]([CH3:1])[CH3:1]->*O,[OH:0][N:0]([OH:0])[C@@H:1]1[CH2:1][CH2:1][C@@H:1]([OH:0])[C@@H:1]([OH:1])[CH2:1]1,,,0.0888600572943687,0.5496755838394165,Mutagenicity lipop,higher,2.376034736633301,-1.1639082431793213,,,O[C@H]1C[C@H](N(O)O)CC[C@H]1O,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,test
2875,CC(C)[C@H:1]1[CH2:1][CH2:1][C@H:1](C)[CH2:1][C@@H:1]1[OH:1],0,*[CH:1]([CH3:1])[CH3:1]->*N,[NH2:0][C@@H:1]1[CH2:1][CH2:1][C@@H:1]([N:0]([OH:0])[OH:0])[CH2:1][C@@H:1]1[OH:1],,,0.0888600572943687,0.6329972147941589,Mutagenicity lipop,higher,2.376034736633301,-1.3095121383666992,,,N[C@@H]1CC[C@@H](N(O)O)C[C@@H]1O,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,test
2877,NS(=O)(=O)[c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1Cl)[NH:1][CH:1]([CH2:1][CH3:1])[NH:1][C:1]2=[O:1],0,*[Cl:1]->*C(=O)O,[O:0]=[C:0]([OH:0])[c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[N:0]([OH:0])[OH:0])[C:1](=[O:1])[NH:1][CH:1]([CH2:1][CH3:1])[NH:1]2,,,0.039415419101715,0.9570297002792358,Mutagenicity lipop,higher,0.572833776473999,-0.7383143901824951,,,CCC1NC(=O)c2cc(N(O)O)c(C(=O)O)cc2N1,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,test
2879,CC[c:1]1[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[c:1](C)[c:1]2[c:1]1[cH:1][cH:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]12,0,*[CH3:1]->*O,[OH:0][c:1]1[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[c:1]([OH:0])[c:1]2[c:1]1[cH:1][cH:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]12,,,0.3894681334495544,0.722287654876709,Mutagenicity lipop,higher,4.065868854522705,3.108823537826538,,,Oc1c2ccccc2c(O)c2c1ccc1ccccc12,CCc1c2ccccc2c(C)c2c1ccc1ccccc12,test
2883,CC[c:1]1[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[c:1](C)[c:1]2[c:1]1[cH:1][cH:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]12,0,*[CH3:1]->*N,[NH2:0][c:1]1[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[c:1]([NH2:0])[c:1]2[c:1]1[cH:1][cH:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]12,,,0.3894681334495544,0.9430829286575316,Mutagenicity lipop,higher,4.065868854522705,2.955611228942871,,,Nc1c2ccccc2c(N)c2c1ccc1ccccc12,CCc1c2ccccc2c(C)c2c1ccc1ccccc12,test
2886,CC[c:1]1[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[c:1](C)[c:1]2[c:1]1[cH:1][cH:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]12,0,*[CH3:1]->*N,[NH2:0][c:1]1[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[c:1]([N+:0](=[O:0])[O-:0])[c:1]2[cH:1][cH:1][c:1]3[cH:1][cH:1][cH:1][cH:1][c:1]3[c:1]12,,,0.3894681334495544,0.8812379837036133,Mutagenicity lipop,higher,4.065868854522705,3.341010570526123,,,Nc1c2ccccc2c([N+](=O)[O-])c2ccc3ccccc3c12,CCc1c2ccccc2c(C)c2c1ccc1ccccc12,test
2889,c1ccc(-c2ccc([CH:1]3[O:1][CH:1]3[C:1](=[O:1])[c:1]3[cH:1][cH:1][cH:1][cH:1][cH:1]3)cc2)cc1,0,*[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1->*n1ccnc1,[cH:0]1[cH:0][cH:0][c:0]2[c:0]([cH:0]1)[c:0]([CH:1]1[O:1][CH:1]1[C:1]([n:0]1[cH:0][cH:0][n:0][cH:0]1)=[O:1])[cH:0][n:0]2-[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,,,0.1486968249082565,0.5646008253097534,Mutagenicity lipop,higher,3.960477352142334,2.6778128147125244,,,O=C(C1OC1c1cn(-c2ccccc2)c2ccccc12)n1ccnc1,O=C(c1ccccc1)C1OC1c1ccc(-c2ccccc2)cc1,test
2890,c1ccc(-c2ccc([CH:1]3[O:1][CH:1]3[C:1](=[O:1])[c:1]3[cH:1][cH:1][cH:1][cH:1][cH:1]3)cc2)cc1,0,*[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1->*CC(C)NC,[CH3:0][NH:0][CH:0]([CH3:0])[CH2:0][C:1](=[O:1])[CH:1]1[O:1][CH:1]1[c:0]1[cH:0][cH:0][c:0]([F:0])[c:0](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[c:0]1[F:0],,,0.1486968249082565,0.6097350716590881,Mutagenicity lipop,higher,3.960477352142334,0.8762198686599731,,,CNC(C)CC(=O)C1OC1c1ccc(F)c(-c2ccccc2)c1F,O=C(c1ccccc1)C1OC1c1ccc(-c2ccccc2)cc1,test
2893,O[CH2:1][CH:1]([CH3:1])[CH:1]([CH3:1])[CH2:1][CH3:1],0,*O->*N,[NH2:0][N:0]([OH:0])[CH2:1][CH:1]([CH3:1])[CH:1]([CH3:1])[CH2:1][CH3:1],,,0.0112975034862756,0.6208504438400269,Mutagenicity lipop,higher,1.527065634727478,-0.041091252118349,,,CCC(C)C(C)CN(N)O,CCC(C)C(C)CO,test
2894,[O-][n+:1]1[cH:1][c:1]2[cH:1][cH:1][n:1][cH:1][c:1]2[cH:1][n:1]1,0,*O->*C(=O)O,[O:0]=[C:0]([OH:0])[N:0]([OH:0])[n+:1]1[cH:1][c:1]2[cH:1][cH:1][n:1][cH:1][c:1]2[cH:1][n:1]1,,,0.0419465154409408,0.5385550260543823,Mutagenicity lipop,higher,-0.0678115636110305,-0.9592925310134888,,,O=C(O)N(O)[n+]1cc2ccncc2cn1,[O-][n+]1cc2ccncc2cn1,test
2896,C[c:1]1[cH:1][o:1][c:1]2[c:1]1[CH2:1][CH2:1][CH:1](C)[CH2:1]2,0,*[CH3:1]->*O,[O:0]=[C:0]([NH:0][OH:0])[CH:1]1[CH2:1][CH2:1][c:1]2[c:1]([OH:0])[cH:1][o:1][c:1]2[CH2:1]1,,,0.0483949370682239,0.7849721312522888,Mutagenicity lipop,higher,3.321917057037353,0.8136703372001648,,,O=C(NO)C1CCc2c(O)coc2C1,Cc1coc2c1CCC(C)C2,test
2900,C[C:1](=[O:1])[CH2:1]C(=O)O[CH2:1][CH3:1],0,*[O:1]*->*N*,[OH:0][N:0]([OH:0])[CH2:1][C:1]([NH:0][CH2:1][CH3:1])=[O:1],,,0.0212657861411571,0.7567992210388184,Mutagenicity lipop,higher,0.3160344958305359,-0.7284488677978516,,,CCNC(=O)CN(O)O,CCOC(=O)CC(C)=O,test
2908,CC(C)[c:1]1[cH:1][c:1](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][c:1](C(C)C)[c:1]1[NH2:1],0,*[CH:1]([CH3:1])[CH3:1]->*CO,[NH2:0][c:1]1[cH:1][c:1](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][c:1]([CH2:0][OH:0])[c:1]1[NH2:1],,,0.1046014055609703,0.6809779405593872,Mutagenicity lipop,higher,4.054127216339111,1.5651510953903198,,,Nc1cc(-c2ccccc2)cc(CO)c1N,CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1N,test
2909,CC(C)[c:1]1[cH:1][c:1](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][c:1](C(C)C)[c:1]1[NH2:1],0,*[CH:1]([CH3:1])[CH3:1]->*C,[CH3:0][c:1]1[cH:1][c:1](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][c:1]([NH2:0])[c:1]1[NH2:1],,,0.1046014055609703,0.8809579610824585,Mutagenicity lipop,higher,4.054127216339111,2.2394964694976807,,,Cc1cc(-c2ccccc2)cc(N)c1N,CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1N,test
2915,CO[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@H:1]([CH2:1][OH:1])[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],0,*[OH:0]->*N,[NH2:0][c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@H:1]([CH2:1][OH:1])[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],,,0.4453132152557373,0.7279636859893799,Mutagenicity lipop,higher,1.2636538743972778,0.7355984449386597,,,Nc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test
2916,CO[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@H:1](CO)[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],0,*[CH2:1][OH:1]->*C(=O)O,[NH2:0][NH:0][c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@@H:1]([C:0](=[O:0])[OH:0])[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],,,0.4453132152557373,0.834568977355957,Mutagenicity lipop,higher,1.2636538743972778,-0.6691141724586487,,,NNc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test
2917,CO[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@H:1](CO)[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],0,*[CH2:1][OH:1]->*CO,[NH2:0][NH:0][c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@@H:1]([CH2:0][OH:0])[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],,,0.4453132152557373,0.8940333127975464,Mutagenicity lipop,higher,1.2636538743972778,0.0267760455608367,,,NNc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test
2918,CO[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@H:1](CO)[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],0,*[CH2:1][OH:1]->*O,[O:0]=[C:0]([CH2:0][OH:0])[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@@H:1]([OH:0])[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],,,0.4453132152557373,0.8671948313713074,Mutagenicity lipop,higher,1.2636538743972778,0.5360187292098999,,,O=C(CO)c1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test
2919,CO[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@H:1](CO)[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],0,*[CH2:1][OH:1]->*[N+](=O)[O-],[O:0]=[C:0]([CH2:0][OH:0])[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@@H:1]([N+:0](=[O:0])[O-:0])[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],,,0.4453132152557373,0.8908721804618835,Mutagenicity lipop,higher,1.2636538743972778,0.6279399991035461,,,O=C(CO)c1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@@H]([N+](=O)[O-])[C@@H](O)[C@H](O)[C@H]1O,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test
2923,CO[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@H:1]([CH2:1][OH:1])[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],0,*[C:0]#[N:0]->*S(N)(=O)=O,[NH2:0][S:0](=[O:0])(=[O:0])[c:1]1[cH:1][cH:1][cH:1][c:1]2[c:1]1[cH:1][c:1]1[c:1]3[c:1]([cH:1][c:1]4[c:1]([c:1]32)[O:1][CH2:1][O:1]4)[C:1](=[O:1])[N:1]1[C@@H:1]1[O:1][C@H:1]([CH2:1][OH:1])[C@@H:1]([OH:1])[C@H:1]([OH:1])[C@H:1]1[OH:1],,,0.4453132152557373,0.5982810258865356,Mutagenicity lipop,higher,1.2636538743972778,0.1659109145402908,,,NS(=O)(=O)c1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,test
2932,C[c:1]1[cH:1][c:1](O)[cH:1][c:1]([CH3:1])[cH:1]1,0,*[CH3:1]->*OCC,[CH3:0][CH2:0][O:0][c:1]1[cH:1][c:1]([N:0]([OH:0])[OH:0])[cH:1][c:1]([CH3:1])[cH:1]1,,,0.0589356794953346,0.8038244247436523,Mutagenicity lipop,higher,2.6516709327697754,1.217175841331482,,,CCOc1cc(C)cc(N(O)O)c1,Cc1cc(C)cc(O)c1,test
2933,C[c:1]1[cH:1][c:1](O)[cH:1][c:1]([CH3:1])[cH:1]1,0,*[CH3:1]->*O,[OH:0][N:0]([OH:0])[c:1]1[cH:1][c:1]([OH:0])[cH:1][c:1]([CH3:1])[cH:1]1,,,0.0589356794953346,0.7721043825149536,Mutagenicity lipop,higher,2.6516709327697754,0.4175480008125305,,,Cc1cc(O)cc(N(O)O)c1,Cc1cc(C)cc(O)c1,test
2962,Cl[c:1]1[cH:1][cH:1][cH:1][c:1]([OH:1])[c:1]1Cl,0,*[Cl:1]->*C,[CH3:0][c:1]1[c:1]([N:0]([OH:0])[OH:0])[cH:1][cH:1][cH:1][c:1]1[OH:1],,,0.0441809669137001,0.8733075857162476,Mutagenicity lipop,higher,2.7819361686706543,0.4166297316551208,,,Cc1c(O)cccc1N(O)O,Oc1cccc(Cl)c1Cl,test
2963,Cl[c:1]1[cH:1][cH:1][cH:1][c:1]([OH:1])[c:1]1Cl,0,*[Cl:1]->*CC,[CH3:0][CH2:0][c:1]1[c:1]([N:0]([OH:0])[OH:0])[cH:1][cH:1][cH:1][c:1]1[OH:1],,,0.0441809669137001,0.8899820446968079,Mutagenicity lipop,higher,2.7819361686706543,0.830877959728241,,,CCc1c(O)cccc1N(O)O,Oc1cccc(Cl)c1Cl,test
2970,C[c:1]1[cH:1][cH:1][c:1]2[nH:1][n:1][n:1][c:1]2[cH:1]1,0,*O->*C(=O)O,[O:0]=[C:0]([OH:0])[N:0]([OH:0])[c:1]1[cH:1][cH:1][c:1]2[nH:1][n:1][n:1][c:1]2[cH:1]1,,,0.2902024388313293,0.7067899107933044,Mutagenicity lipop,higher,1.4608266353607178,-0.9869677424430848,,,O=C(O)N(O)c1ccc2[nH]nnc2c1,Cc1ccc2[nH]nnc2c1,test
2971,C[c:1]1[cH:1][cH:1][c:1]2[nH:1][n:1][n:1][c:1]2[cH:1]1,0,*O->*NC,[CH3:0][NH:0][N:0]([OH:0])[c:1]1[cH:1][cH:1][c:1]2[nH:1][n:1][n:1][c:1]2[cH:1]1,,,0.2902024388313293,0.9616792798042296,Mutagenicity lipop,higher,1.4608266353607178,-0.5996294617652893,,,CNN(O)c1ccc2[nH]nnc2c1,Cc1ccc2[nH]nnc2c1,test
2984,Cl[c:1]1[cH:1][cH:1][c:1]([O:1][CH2:1][C:1](=[O:1])[O:1][CH:1]([CH3:1])[CH3:1])[c:1](Cl)[cH:1]1,0,*[Cl:1]->*C,[CH3:0][c:1]1[cH:1][c:1]([N:0]=[O:0])[cH:1][cH:1][c:1]1[O:1][CH2:1][C:1](=[O:1])[O:1][CH:1]([CH3:1])[CH3:1],,,0.0173347853124141,0.7946337461471558,Mutagenicity lipop,higher,3.570118427276612,2.883101224899292,,,Cc1cc(N=O)ccc1OCC(=O)OC(C)C,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,test
2985,Cl[c:1]1[cH:1][cH:1][c:1]([O:1][CH2:1][C:1](=[O:1])[O:1][CH:1]([CH3:1])[CH3:1])[c:1](Cl)[cH:1]1,0,*[Cl:1]->*I,[O:0]=[N:0][c:1]1[cH:1][cH:1][c:1]([O:1][CH2:1][C:1](=[O:1])[O:1][CH:1]([CH3:1])[CH3:1])[c:1]([I:0])[cH:1]1,,,0.0173347853124141,0.7712734341621399,Mutagenicity lipop,higher,3.570118427276612,2.8818490505218506,,,CC(C)OC(=O)COc1ccc(N=O)cc1I,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,test
2990,CC(C)[CH:1]1[CH2:1][CH2:1][CH:1](C)[CH2:1][CH2:1]1,0,*[CH3:1]->*N,[NH2:0][CH:1]1[CH2:1][CH2:1][CH:1]([N:0]([OH:0])[OH:0])[CH2:1][CH2:1]1,,,0.0629326254129409,0.8683905601501465,Mutagenicity lipop,higher,3.760375261306762,-1.2031205892562866,,,NC1CCC(N(O)O)CC1,CC1CCC(C(C)C)CC1,test
2992,CC(C)[CH:1]1[CH2:1][CH2:1][CH:1](C)[CH2:1][CH2:1]1,0,*[CH3:1]->*C(=O)O,[O:0]=[C:0]([OH:0])[CH:1]1[CH2:1][CH2:1][CH:1]([C:0](=[O:0])[NH:0][OH:0])[CH2:1][CH2:1]1,,,0.0629326254129409,0.863381564617157,Mutagenicity lipop,higher,3.760375261306762,-0.6885288953781128,,,O=C(O)C1CCC(C(=O)NO)CC1,CC1CCC(C(C)C)CC1,test
2993,CC(C)[CH:1]1[CH2:1][CH2:1][CH:1](C)[CH2:1][CH2:1]1,0,*[CH3:1]->*O,[O:0]=[C:0]([NH:0][OH:0])[CH:1]1[CH2:1][CH2:1][CH:1]([OH:0])[CH2:1][CH2:1]1,,,0.0629326254129409,0.9083606600761414,Mutagenicity lipop,higher,3.760375261306762,-0.5664780139923096,,,O=C(NO)C1CCC(O)CC1,CC1CCC(C(C)C)CC1,test
2996,CO[c:1]1[c:1]([O:1][CH3:1])[cH:1][cH:1][c:1]2[c:1]1[C:1](=[O:1])[O:1][CH:1]2[CH:1]1[c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[CH2:1][CH2:1][N:1]1C)[O:1][CH2:1][O:1]3,0,*[CH3:1]->*O,[OH:0][N:0]([OH:0])[c:1]1[c:1]([O:1][CH3:1])[cH:1][cH:1][c:1]2[c:1]1[C:1](=[O:1])[O:1][CH:1]2[CH:1]1[c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[CH2:1][CH2:1][N:1]1[OH:0])[O:1][CH2:1][O:1]3,,,0.1655475944280624,0.9219857454299928,Mutagenicity lipop,higher,2.0892605781555176,0.7481030225753784,,,COc1ccc2c(c1N(O)O)C(=O)OC2C1c2cc3c(cc2CCN1O)OCO3,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,test
2997,CO[c:1]1[c:1]([O:1][CH3:1])[cH:1][cH:1][c:1]2[c:1]1[C:1](=[O:1])[O:1][CH:1]2[CH:1]1[c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[CH2:1][CH2:1][N:1]1C)[O:1][CH2:1][O:1]3,0,*[CH3:1]->*N,[NH2:0][N:1]1[CH2:1][CH2:1][c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[CH:1]1[CH:1]1[O:1][C:1](=[O:1])[c:1]2[c:1]1[cH:1][cH:1][c:1]([O:1][CH3:1])[c:1]2[N:0]([OH:0])[OH:0])[O:1][CH2:1][O:1]3,,,0.1655475944280624,0.9539688229560852,Mutagenicity lipop,higher,2.0892605781555176,0.5257331132888794,,,COc1ccc2c(c1N(O)O)C(=O)OC2C1c2cc3c(cc2CCN1N)OCO3,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,test
3006,Cc1oc(=O)oc1[CH2:1][N:1]1[CH2:1][CH2:1][N:1]([c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[F:1])[c:1](=[O:1])[c:1]([C:1](=[O:1])[OH:1])[c:1]2[n:1]3[CH:1]([CH3:1])[S:1]2)[CH2:1][CH2:1]1,0,*[c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1[CH3:0]->*CCCCN,[NH2:0][CH2:0][CH2:0][CH2:0][CH2:0][CH2:1][N:1]1[CH2:1][CH2:1][N:1]([c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[F:1])[c:1](=[O:1])[c:1]([C:1](=[O:1])[OH:1])[c:1]2[n:1]3[CH:1]([CH3:1])[S:1]2)[CH2:1][CH2:1]1,,,0.1031997576355934,0.8686020970344543,Mutagenicity lipop,higher,0.2778909206390381,-0.3250242471694946,,,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCN(CCCCCN)CC4)cc3n21,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,test
3007,Cc1oc(=O)oc1[CH2:1][N:1]1[CH2:1][CH2:1][N:1]([c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[F:1])[c:1](=[O:1])[c:1]([C:1](=[O:1])[OH:1])[c:1]2[n:1]3[CH:1]([CH3:1])[S:1]2)[CH2:1][CH2:1]1,0,*[c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1[CH3:0]->*C(O)C(C)O,[CH3:0][CH:0]([OH:0])[CH:0]([OH:0])[CH2:1][N:1]1[CH2:1][CH2:1][N:1]([c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[F:1])[c:1](=[O:1])[c:1]([C:1](=[O:1])[OH:1])[c:1]2[n:1]3[CH:1]([CH3:1])[S:1]2)[CH2:1][CH2:1]1,,,0.1031997576355934,0.6175349950790405,Mutagenicity lipop,higher,0.2778909206390381,-0.5637140274047852,,,CC(O)C(O)CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,test
